danceability|energy|key|loudness|mode|speechiness|acousticness|instrumentalness|liveness|valence|tempo|type|id|uri|track_href|analysis_url|duration_ms|time_signature|artist_name|song_name|num_top|popularity
0.484|0.731|1|-6.694|1|0.0379|0.431|0.0|0.151|0.51|101.654|audio_features|7yq4Qj7cqayVTp3FF9CWbm|spotify:track:7yq4Qj7cqayVTp3FF9CWbm|https://api.spotify.com/v1/tracks/7yq4Qj7cqayVTp3FF9CWbm|https://api.spotify.com/v1/audio-analysis/7yq4Qj7cqayVTp3FF9CWbm|204280|4|Vance Joy|Riptide|39|87
0.429|0.453|0|-7.746|1|0.0459|0.554|2e-06|0.102|0.155|77.639|audio_features|4KULAymBBJcPRpk1yO4dOG|spotify:track:4KULAymBBJcPRpk1yO4dOG|https://api.spotify.com/v1/tracks/4KULAymBBJcPRpk1yO4dOG|https://api.spotify.com/v1/audio-analysis/4KULAymBBJcPRpk1yO4dOG|227196|4|Zach Bryan|I Remember Everything (feat. Kacey Musgraves)|40|93
0.561|0.604|9|-4.409|1|0.0337|0.199|1.9e-05|0.104|0.242|159.92|audio_features|17phhZDn6oGtzMe56NuWvj|spotify:track:17phhZDn6oGtzMe56NuWvj|https://api.spotify.com/v1/tracks/17phhZDn6oGtzMe56NuWvj|https://api.spotify.com/v1/audio-analysis/17phhZDn6oGtzMe56NuWvj|210689|3|Teddy Swims|Lose Control|41|87
0.909|0.762|9|-3.974|1|0.0643|0.434|0.0|0.0856|0.843|101.987|audio_features|4bw8mcDUSRWfQo63ZTYRnU|spotify:track:4bw8mcDUSRWfQo63ZTYRnU|https://api.spotify.com/v1/tracks/4bw8mcDUSRWfQo63ZTYRnU|https://api.spotify.com/v1/audio-analysis/4bw8mcDUSRWfQo63ZTYRnU|142335|3|Maluma|Según Quién|42|90
0.671|0.845|11|-4.93|0|0.048|0.0207|0.0|0.329|0.775|110.056|audio_features|1vYXt7VSjH9JIM5oRRo7vA|spotify:track:1vYXt7VSjH9JIM5oRRo7vA|https://api.spotify.com/v1/tracks/1vYXt7VSjH9JIM5oRRo7vA|https://api.spotify.com/v1/audio-analysis/1vYXt7VSjH9JIM5oRRo7vA|176579|4|Dua Lipa|Dance The Night - From Barbie The Album|43|93
0.559|0.551|5|-7.231|1|0.132|0.141|0.0|0.11|0.392|143.008|audio_features|4iZ4pt7kvcaH6Yo8UoZ4s2|spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2|https://api.spotify.com/v1/tracks/4iZ4pt7kvcaH6Yo8UoZ4s2|https://api.spotify.com/v1/audio-analysis/4iZ4pt7kvcaH6Yo8UoZ4s2|201800|4|SZA|Snooze|44|93
0.853|0.824|1|-3.287|1|0.103|0.0322|0.0|0.0859|0.888|108.044|audio_features|01qFKNWq73UfEslI0GvumE|spotify:track:01qFKNWq73UfEslI0GvumE|https://api.spotify.com/v1/tracks/01qFKNWq73UfEslI0GvumE|https://api.spotify.com/v1/audio-analysis/01qFKNWq73UfEslI0GvumE|201812|4|Jung Kook|3D (feat. Jack Harlow)|45|86
0.514|0.73|1|-5.934|1|0.0598|0.00146|9.54e-05|0.0897|0.334|171.005|audio_features|0VjIjW4GlUZAMYd2vXMi3b|spotify:track:0VjIjW4GlUZAMYd2vXMi3b|https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b|https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b|200040|4|The Weeknd|Blinding Lights|46|93
0.586|0.525|1|-7.163|0|0.0615|0.111|0.0|0.134|0.508|133.629|audio_features|2LBqCSwhJGcFQeTHMVGwy3|spotify:track:2LBqCSwhJGcFQeTHMVGwy3|https://api.spotify.com/v1/tracks/2LBqCSwhJGcFQeTHMVGwy3|https://api.spotify.com/v1/audio-analysis/2LBqCSwhJGcFQeTHMVGwy3|260253|4|The Weeknd|Die For You|47|90
0.787|0.621|4|-5.009|0|0.068|0.15|0.000402|0.58|0.13|139.056|audio_features|4MjDJD8cW7iVeWInc2Bdyj|spotify:track:4MjDJD8cW7iVeWInc2Bdyj|https://api.spotify.com/v1/tracks/4MjDJD8cW7iVeWInc2Bdyj|https://api.spotify.com/v1/audio-analysis/4MjDJD8cW7iVeWInc2Bdyj|267194|4|Bad Bunny|MONACO|48|95
0.708|0.737|1|-4.045|1|0.0436|0.0739|0.00162|0.0955|0.607|91.986|audio_features|7ABLbnD53cQK00mhcaOUVG|spotify:track:7ABLbnD53cQK00mhcaOUVG|https://api.spotify.com/v1/tracks/7ABLbnD53cQK00mhcaOUVG|https://api.spotify.com/v1/audio-analysis/7ABLbnD53cQK00mhcaOUVG|197920|4|Myke Towers|LALA|49|94
0.757|0.642|2|-7.966|0|0.0369|0.607|0.0355|0.169|0.759|130.098|audio_features|2OWv3lRR8PtOVuHWzQNRs2|spotify:track:2OWv3lRR8PtOVuHWzQNRs2|https://api.spotify.com/v1/tracks/2OWv3lRR8PtOVuHWzQNRs2|https://api.spotify.com/v1/audio-analysis/2OWv3lRR8PtOVuHWzQNRs2|165635|3|Peso Pluma|Rompe La Dompe|50|86
